imdb_id,title,rating,directors,writers,actors,budget,gross,financial score,score
tt0419984,Mr. Woodcock,5.1,"['Craig Gillespie', 'and 1 more credit']","['Michael Carnes', 'Josh Gilbert']","['Billy Bob Thornton', 'Seann William Scott', 'Susan Sarandon', 'Amy Poehler', 'Melissa Sagemiller', 'Ethan Suplee', 'Jacob Davich', 'Kyley Baldridge', 'Alec George', 'Joseph Michael Sargent', 'M.C. Gainey', 'Brent Briscoe', 'Dave Kuhr', 'Lisa K. Wyatt', 'Kurt Fuller']","$22,000,000 ","$25,628,629 ",5.64 ,5.37 
tt0808279,Funny Games U.S.,6.4,['Michael Haneke'],['Michael Haneke'],"['Naomi Watts', 'Tim Roth', 'Michael Pitt', 'Brady Corbet', 'Devon Gearhart', 'Boyd Gaines', 'Siobhan Fallon', 'Robert LuPone', 'Susi Haneke', 'Linda Moran']","$15,000,000 ","$1,294,640 ",4.34 ,5.37 
tt0115862,The Chamber,5.8,['James Foley'],"['John Grisham', 'William Goldman', 'and 1 more credit']","[""Chris O'Donnell"", 'Gene Hackman', 'Faye Dunaway', 'Robert Prosky', 'Raymond J. Barry', 'Bo Jackson', 'Lela Rochon', 'David Marshall Grant', 'Nicholas Pryor', 'Harve Presnell', 'Richard Bradford', 'Greg Goossen', 'Seth Isler', 'Millie Perkins', 'Sid Johnson']","$50,000,000 ","$14,402,821 ",4.94 ,5.37 
tt0318974,The Alamo,5.9,['John Lee Hancock'],"['Leslie Bohem', 'Stephen Gaghan', 'and 1 more credit']","['Dennis Quaid', 'Billy Bob Thornton', 'Jason Patric', 'Patrick Wilson', 'Emilio Echevarra', 'Jordi Moll', 'Leon Rippy', 'Tom Davidson', 'Marc Blucas', 'Robert Prentiss', 'Kevin Page', 'Joe Stevens', 'Stephen Bruton', 'Laura Clifton', 'Ricardo Chavira']","$95,000,000 ","$22,406,362 ",4.84 ,5.37 
tt0120603,Beloved,5.6,['Jonathan Demme'],"['Toni Morrison', 'Akosua Busia']","['Oprah Winfrey', 'Danny Glover', 'Thandie Newton', 'Kimberly Elise', 'Beah Richards', 'LisaGay Hamilton', 'Albert Hall', 'Irma P. Hall', 'Carol Jean Lewis', 'Kessia Embry', 'Jude Ciccolella', 'Anthony Chisholm', 'Dorothy Love Coates', 'Jane White', 'Yada Beener']","$53,000,000 ","$22,843,047 ",5.14 ,5.37 
tt1232200,That's My Boy,5.5,['Sean Anders'],['David Caspe'],"['Adam Sandler', 'Andy Samberg', 'Leighton Meester', 'Vanilla Ice', 'James Caan', 'Milo Ventimiglia', 'Blake Clark', 'Meagen Fay', 'Tony Orlando', 'Will Forte', 'Rachel Dratch', 'Nick Swardson', 'Peggy Stewart', 'Luenell', 'Ciara']","$70,000,000 ","$36,931,089 ",5.25 ,5.37 
tt0328099,Malibu's Most Wanted,4.8,['John Whitesell'],"['Fax Bahr', 'Adam Small']","['Jamie Kennedy', 'Taye Diggs', 'Anthony Anderson', 'Regina Hall', 'Blair Underwood', 'Damien Dante Wayans', ""Ryan O'Neal"", 'Bo Derek', 'Jeffrey Tambor', 'Kal Penn', 'Nick Swardson', 'Keili Lefkovitz', 'Kellie Martin', 'Greg Grunberg', 'J.P. Manoux']","$16,000,000 ","$34,308,901 ",5.95 ,5.37 
tt1240982,Your Highness,5.6,['David Gordon Green'],"['Danny McBride', 'Ben Best']","['Danny McBride', 'James Franco', 'Rasmus Hardiker', 'Natalie Portman', 'Toby Jones', 'Justin Theroux', 'Zooey Deschanel', 'Charles Dance', 'Damian Lewis', 'Simon Farnaby', 'Deobia Oparei', 'B.J. Hogg', 'Matyelok Gibbs', 'Angela Pleasence', 'Anna Barry']","$49,900,000 ","$21,596,445 ",5.15 ,5.37 
tt0273799,Max Keeble's Big Move,5,['Tim Hill'],"['David L. Watts', 'Jonathan Bernstein']","['Alex D. Linz', 'Larry Miller', 'Jamie Kennedy', 'Zena Grey', 'Josh Peck', 'Nora Dunn', 'Robert Carradine', 'Clifton Davis', 'Amy Hill', 'Noel Fisher', 'Orlando Brown', 'Amber Valletta', 'Justin Berfield', 'Veronica Alicino', 'Brooke Anne Smith']","$12,000,000 ","$17,292,381 ",5.75 ,5.37 
tt1129445,Amelia,5.7,['Mira Nair'],"['Ronald Bass', 'Anna Hamilton Phelan']","['Hilary Swank', 'Richard Gere', 'Ewan McGregor', 'Christopher Eccleston', 'Joe Anderson', 'Cherry Jones', 'Mia Wasikowska', 'Aaron Abrams', 'Dylan Roberts', 'Scott Yaphe', 'Tom Fairfoot', 'Ryann Shane', 'William Cuddy', 'Elizabeth Shepherd', 'Richard Donat']","$40,000,000 ","$14,241,034 ",5.05 ,5.37 
tt0107504,Man's Best Friend,4.8,['John Lafia'],['John Lafia'],"['Ally Sheedy', 'Lance Henriksen', 'Robert Costanzo', 'Fredric Lehne', 'John Cassini', 'J.D. Daniels', 'William Sanderson', 'Trula M. Marcus', 'Robin Frates', 'Rick Barker', 'Bradley Pierce', 'Robert Arentz', 'Cameron Arnett', 'Adam Carl', 'Thomas Rosales Jr.']","$6,000,000 ","$12,974,636 ",5.95 ,5.38 
tt0757361,Margot at the Wedding,6,['Noah Baumbach'],['Noah Baumbach'],"['Zane Pais', 'Susan Blackwell', 'Nicole Kidman', 'Jack Black', 'Flora Cross', 'Jennifer Jason Leigh', 'Seth Barrish', 'Matthew Arkin', 'Brian Kelley', 'Christian Hansen', 'Michael Cullen', 'Enid Graham', 'Sophie Nyweide', 'Justin Roth', 'Ciarn Hinds']","$10,000,000 ","$1,959,420 ",4.75 ,5.38 
tt0211938,Bait,5.6,['Antoine Fuqua'],"['Andrew Scheinman', 'Adam Scheinman', 'and 1 more credit']","['Jamie Foxx', 'David Morse', 'Robert Pastorelli', 'Doug Hutchison', 'Kimberly Elise', 'David Paymer', 'Mike Epps', 'Jamie Kennedy', 'Nestor Serrano', 'Kirk Acevedo', 'Jeffrey Donovan', 'Megan Dodds', 'Tia Texada', 'Neil Crone', 'Matthew Witherly']","$35,000,000 ","$15,325,127 ",5.15 ,5.38 
tt0808399,"New York, I Love You",6.3,"['Fatih Akin', 'Yvan Attal', 'and 9 more credits']","['Hu Hong', 'Yao Meng']","['Bradley Cooper', 'Justin Bartha', 'Andy Garcia', 'Hayden Christensen', 'Rachel Bilson', 'Natalie Portman', 'Irrfan Khan', 'Emilie Ohana', 'Orlando Bloom', 'Christina Ricci', 'Maggie Q', 'Ethan Hawke', 'Anton Yelchin', 'James Caan', 'Olivia Thirlby']","$14,700,000 ","$1,585,859 ",4.45 ,5.38 
tt0188863,Love Stinks,5.4,['Jeff Franklin'],['Jeff Franklin'],"['French Stewart', 'Bridgette Wilson-Sampras', 'Bill Bellamy', 'Tyra Banks', 'Steve Hytner', 'Jason Bateman', 'Tiffani Thiessen', 'Ellis Williams', 'Boogie Knights', 'Ivana Milicevic', 'Montrose Hagins', 'Renata Scott', 'Warren Littlefield', 'Lisa Amsterdam', 'Tom Gammill']","$4,000,000 ","$2,622,075 ",5.35 ,5.38 
tt0417433,Annapolis,5.4,['Justin Lin'],['David Collard'],"['James Franco', 'Macka Foley', 'Jim Parrack', 'Donnie Wahlberg', 'Brian Goodman', 'Billy Finnigan', 'Jordana Brewster', 'Katie Hein', 'Jimmy Lin', 'Charles Napier', 'Heather Henderson', 'Vicellous Reon Shannon', 'Roger Fan', 'McCaleb Burnett', 'Wilmer Calderon']","$26,000,000 ","$17,127,992 ",5.36 ,5.38 
tt0117372,The Preacher's Wife,5.1,['Penny Marshall'],"['Robert Nathan', 'Robert E. Sherwood']","['Denzel Washington', 'Whitney Houston', 'Courtney B. Vance', 'Gregory Hines', 'Jenifer Lewis', 'Loretta Devine', 'Justin Pierre Edmund', 'Lionel Richie', 'Paul Bates', 'Lex Monson', 'Darvel Davis Jr.', 'William James Stiggers Jr.', 'Marcella Lowery', 'Cissy Houston', 'Aaron A. McConnaughey']","$40,000,000 ","$48,093,211 ",5.66 ,5.38 
tt1462054,Letters to God,5.3,"['David Nixon', 'Patrick Doughtie']","['Patrick Doughtie', ""Art D'Alessandro""]","['Robyn Lively', 'Jeffrey Johnson', 'Tanner Maguire', 'Michael Bolten', 'Maree Cheatham', 'Bailee Madison', 'Ralph Waite', 'Dennis Neal', 'Cris Cunningham', 'Christopher Schmidt', 'Tom Nowicki', 'L. Derek Leonidoff', 'Danny Rawley', 'Lyanna Tumaneng', 'Amanda Best']","$3,500,000 ","$2,848,578 ",5.46 ,5.38 
tt1311067,Halloween II,4.8,['Rob Zombie'],['Rob Zombie'],"['Sheri Moon Zombie', 'Chase Wright Vanek', 'Scout Taylor-Compton', 'Brad Dourif', 'Caroline Williams', 'Malcolm McDowell', 'Tyler Mane', 'Dayton Callie', 'Richard Brake', 'Octavia Spencer', 'Danielle Harris', 'Richard Riehle', 'Margot Kidder', 'Mary Birdsong', 'Brea Grant']","$15,000,000 ","$33,335,670 ",5.96 ,5.38 
tt0078382,Thank God It's Friday,4.6,['Robert Klane'],['Armyan Bernstein'],"['Valerie Landsburg', 'Terri Nunn', 'Chick Vennera', 'Donna Summer', 'Ray Vitte', 'Mark Lonow', 'Andrea Howard', 'Jeff Goldblum', 'Robin Menken', 'Debra Winger', 'John Friedrich', 'Paul Jabara', 'Mews Small', 'Chuck Sacci', 'Hilary Beane']","$2,200,000 ","$7,300,000 ",6.16 ,5.38 
tt0387877,The Black Dahlia,5.6,['Brian De Palma'],"['Josh Friedman', 'James Ellroy']","['Josh Hartnett', 'Scarlett Johansson', 'Aaron Eckhart', 'Hilary Swank', 'Mia Kirshner', 'Mike Starr', 'Fiona Shaw', 'Patrick Fischler', 'James Otis', 'John Kavanagh', 'Troy Evans', 'Anthony Russell', 'Pepe Serna', 'Angus MacInnes', 'Rachel Miner']","$50,000,000 ","$22,518,325 ",5.17 ,5.38 
tt0378109,Into the Blue,5.7,['John Stockwell'],['Matt Johnson'],"['Paul Walker', 'Jessica Alba', 'Scott Caan', 'Ashley Scott', 'Josh Brolin', 'James Frain', 'Tyson Beckford', 'Dwayne Adway', 'Javon Frazer', 'Chris Taloa', 'Peter R.V. Bowleg Jr.', 'Clifford McIntosh', 'Adam Collins', 'Gill Montie', 'Dan Ballard']","$50,000,000 ","$18,472,363 ",5.07 ,5.38 
tt0183523,Mission to Mars,5.4,['Brian De Palma'],"['Lowell Cannon', 'Jim Thomas']","['Gary Sinise', 'Tim Robbins', 'Don Cheadle', 'Connie Nielsen', ""Jerry O'Connell"", 'Peter Outerbridge', 'Kavan Smith', 'Jill Teed', 'Elise Neal', 'Kim Delaney', 'Marilyn Norry', 'Freda Perry', 'Lynda Boyd', 'Patricia Harras', 'Robert Bailey Jr.']","$90,000,000 ","$60,874,615 ",5.37 ,5.38 
tt0132512,At First Sight,5.7,['Irwin Winkler'],"['Oliver Sacks', 'Steve Levitt']","['Val Kilmer', 'Mira Sorvino', 'Kelly McGillis', 'Steven Weber', 'Bruce Davison', 'Nathan Lane', 'Ken Howard', 'Laura Kirk', 'Margo Winkler', 'Diana Krall', 'Brett Robbins', 'Willie C. Carpenter', 'Charles Winkler', 'Drena De Niro', 'Kelly Chapman']","$60,000,000 ","$22,326,247 ",5.07 ,5.39 
tt0361089,Valiant,5.5,['Gary Chapman'],"['George Webster', 'Jordan Katz']","['Ewan McGregor', 'Ricky Gervais', 'Tim Curry', 'Jim Broadbent', 'Hugh Laurie', 'John Cleese', 'John Hurt', 'Pip Torrens', 'Rik Mayall', 'Olivia Williams', 'Jonathan Ross', 'Brian Lonsdale', 'Dan Roberts', 'Michael Schlingmann', 'Sharon Horgan']","$35,000,000 ","$19,447,478 ",5.27 ,5.39 
tt1160368,12 Rounds,5.5,['Renny Harlin'],['Daniel Kunka'],"['John Cena', 'Aidan Gillen', 'Ashley Scott', 'Steve Harris', 'Brian White', 'Gonzalo Menendez', 'Taylor Cole', 'Kyle Russell Clements', 'Peter Navy Tuiasosopo', 'Travis Davis', 'Nick Gomez', 'Brian Decaro', 'Rosalind Rubin', 'Billy Slaughter', 'Kim Collins']","$22,000,000 ","$12,232,937 ",5.27 ,5.39 
tt0762114,License to Wed,5.1,['Ken Kwapis'],"['Kim Barker', 'Tim Rasmussen']","['Robin Williams', 'Mandy Moore', 'John Krasinski', 'Eric Christian Olsen', 'Christine Taylor', 'Josh Flitter', 'DeRay Davis', 'Peter Strauss', 'Grace Zabriskie', 'Roxanne Hart', 'Mindy Kaling', 'Angela Kinsey', 'Rachael Harris', 'Brian Baumgartner', 'Jess Rosenthal']","$35,000,000 ","$43,799,818 ",5.68 ,5.39 
tt0373024,Imaginary Heroes,7.1,['Dan Harris'],['Dan Harris'],"['Sigourney Weaver', 'Emile Hirsch', 'Jeff Daniels', 'Michelle Williams', 'Kip Pardue', ""Deirdre O'Connell"", 'Ryan Donowho', 'Suzanne Santo', 'Jay Paulson', 'Luke Robertson', 'Lee Wilkof', 'Terry Beaver', 'Sara Tanaka', 'Ned Benson', 'Larry Fessenden']","$10,000,000 ","$228,524 ",3.68 ,5.39 
tt0079758,Prophecy,5,['John Frankenheimer'],['David Seltzer'],"['Talia Shire', 'Robert Foxworth', 'Armand Assante', 'Richard Dysart', 'Victoria Racimo', 'George Clutesi', 'Tom McFadden', 'Evans Evans', 'Burke Byrnes', 'Mia Bendixsen', 'Johnny Timko', 'Everett Creach', 'Charles H. Gray', 'Lyvingston Holmes', 'Graham Jarvis']","$12,000,000 ","$18,389,402 ",5.78 ,5.39 
tt0244000,American Outlaws,5.7,['Les Mayfield'],"['Roderick Taylor', 'Roderick Taylor', 'and 1 more credit']","['Colin Farrell', 'Scott Caan', 'Ali Larter', 'Gabriel Macht', 'Gregory Smith', 'Harris Yulin', 'Kathy Bates', 'Timothy Dalton', 'Will McCormack', 'Ronny Cox', ""Terry O'Quinn"", 'Nathaniel Arcand', ""Ty O'Neal"", 'Joe Stevens', 'Barry Tubb']","$35,000,000 ","$13,264,986 ",5.08 ,5.39 
tt0098575,Valmont,6.9,['Milos Forman'],"['Choderlos de Laclos', 'Jean-Claude Carrire', 'and 1 more credit']","['Colin Firth', 'Annette Bening', 'Meg Tilly', 'Fairuza Balk', 'Sin Phillips', 'Jeffrey Jones', 'Henry Thomas', 'Fabia Drake', 'T.P. McKenna', 'Isla Blair', 'Ian McNeice', 'Aleta Mitchell', 'Ronald Lacey', 'Vincent Schiavelli', 'Sandrine Dumas']","$33,000,000 ","$1,132,112 ",3.88 ,5.39 
tt1144884,The Final Destination,5,['David R. Ellis'],"['Eric Bress', 'Jeffrey Reddick']","['Bobby Campo', 'Shantel VanSanten', 'Nick Zano', 'Haley Webb', 'Mykelti Williamson', 'Krista Allen', 'Andrew Fiscella', 'Justin Welborn', 'Stephanie Honore', 'Lara Grice', 'Jackson Walker', 'Phil Austin', 'William Aguillard', 'Brendan Aguillard', 'Juan Kincaid']","$43,000,000 ","$66,436,248 ",5.78 ,5.39 
tt0120800,Quest for Camelot,5.5,['Frederik Du Chau'],"['Vera Chapman', 'Kirk De Micco']","['Jessalyn Gilsig', 'Andrea Corr', 'Cary Elwes', 'Bryan White', 'Gary Oldman', 'Eric Idle', 'Don Rickles', 'Jane Seymour', 'Cline Dion', 'Pierce Brosnan', 'Steve Perry', 'Bronson Pinchot', 'Jaleel White', 'Gabriel Byrne', 'John Gielgud']","$40,000,000 ","$22,717,758 ",5.28 ,5.39 
tt0361696,Raise Your Voice,5.4,['Sean McNamara'],"['Mitch Rotter', 'Sam Schreiber']","['Hilary Duff', 'Oliver James', 'David Keith', 'Dana Davis', 'Johnny Lewis', 'Rita Wilson', 'Lauren C. Mayhew', 'Kat Dennings', 'Jason Ritter', 'Rebecca De Mornay', 'John Corbett', 'Carly Reeves', 'James Avery', 'Robert Trebor', 'Steven T. Palmer']","$15,000,000 ","$10,411,980 ",5.38 ,5.39 
tt0095956,Rambo III,5.3,['Peter MacDonald'],"['David Morrell', 'Sylvester Stallone', 'and 1 more credit']","['Sylvester Stallone', 'Richard Crenna', 'Marc de Jonge', 'Kurtwood Smith', 'Spiros Focs', 'Sasson Gabai', 'Doudi Shoua', 'Randy Raney', 'Marcus Gilbert', 'Alon Aboutboul', 'Mahmoud Assadollahi', 'Joseph Shiloach', 'Harold Diamond', 'Matti Seri', 'Hany Said El Deen']","$63,000,000 ","$53,715,611 ",5.49 ,5.39 
tt0249478,Domestic Disturbance,5.3,['Harold Becker'],"['Lewis Colick', 'William S. Comanor']","['John Travolta', 'James Lashly', 'Rebecca Tilney', 'Debra Mooney', 'Vince Vaughn', 'Teri Polo', 'Leland L. Jones', ""Matt O'Leary"", 'Ruben Santiago-Hudson', 'Susan Floyd', 'William Parry', 'Suzanne Nystrom', 'George Christy', 'Steve Buscemi', 'David Bridgewater']","$53,000,000 ","$45,207,112 ",5.49 ,5.39 
tt0111255,The Specialist,5.1,['Luis Llosa'],"['John Shirley', 'Alexandra Seros']","['Sylvester Stallone', 'Sharon Stone', 'James Woods', 'Rod Steiger', 'Eric Roberts', 'Mario Ernesto Snchez', 'Sergio Dor Jr.', 'Chase Randolph', 'Jeana Bell', 'Brittany Paige Bouck', 'Emilio Estefan Jr.', 'LaGaylia Frazier', 'Ramn Gonzlez Cuevas', 'Tony Munafo', 'Cheito Quinonez']","$45,000,000 ","$57,362,581 ",5.69 ,5.39 
tt0489235,My Name Is Bruce,6.3,['Bruce Campbell'],['Mark Verheiden'],"['Bruce Campbell', 'Grace Thorsen', 'Taylor Sharpe', 'Ted Raimi', 'Ben L. McCain', 'Ellen Sandweiss', 'Timothy Patrick Quill', 'Dan Hicks', 'Logan Martin', 'Ali Akay', 'Ariel Badenhop', 'James J. Peck', 'Jen Brown', 'Kurt Rauf', 'Michael Kallio']","$1,500,000 ","$173,066 ",4.49 ,5.39 
tt0134630,Duets,5.8,['Bruce Paltrow'],['John Byrum'],"['Lochlyn Munro', 'Carol Alexander', 'Michael Rogers', 'Huey Lewis', 'Amanda Kravat', 'Paul Giamatti', 'Ian Robison', 'Roger Haskett', 'John Payne', 'Scott Speedman', 'Tom Bougers', 'Marian Seldes', 'Angie Phillips', 'Steve Oatway', 'Erika von Tagen']","$15,000,000 ","$4,734,235 ",4.99 ,5.39 
tt0288477,Ghost Ship,5.3,['Steve Beck'],"['Mark Hanlon', 'Mark Hanlon', 'and 1 more credit']","['Gabriel Byrne', 'Julianna Margulies', 'Ron Eldard', 'Desmond Harrington', 'Isaiah Washington', 'Alex Dimitriades', 'Karl Urban', 'Emily Browning', 'Francesca Rettondini', 'Boris Brkic', 'Bob Ruggiero', 'Iain Gardiner', 'Adam Bieshaar', 'Cameron Watt', 'Jamie Giddens']","$35,000,000 ","$30,079,316 ",5.49 ,5.39 
tt0218922,Original Sin,5.7,['Michael Cristofer'],"['Cornell Woolrich', 'Michael Cristofer']","['Antonio Banderas', 'Angelina Jolie', 'Thomas Jane', 'Jack Thompson', 'Gregory Itzin', 'Allison Mackie', 'Joan Pringle', 'Cordelia Richards', 'James Haven', 'Pedro Armendriz Jr.', 'Mario Ivn Martnez', 'Harry Porter', 'Fernando Torre Laphame', 'Shaula Vega', 'Lisa Owen']","$42,000,000 ","$16,252,765 ",5.09 ,5.40 
tt1053810,The Big Year,6.1,['David Frankel'],"['Howard Franklin', 'Mark Obmascik']","['Jack Black', 'Zahf Paroo', 'John Cleese', 'Owen Wilson', 'Rosamund Pike', 'Steve Martin', 'Kevin Pollak', 'Joel McHale', 'JoBeth Williams', 'Paul Campbell', 'Cindy Busby', 'Greg Kean', 'Eva Allan', 'Bill Dow', 'Barry Shabaka Henley']","$41,000,000 ","$7,204,138 ",4.70 ,5.40 
tt0109813,The Flintstones,4.7,['Brian Levant'],"['Tom S. Parker', 'Jim Jennewein', 'and 1 more credit']","['John Goodman', 'Elizabeth Perkins', 'Rick Moranis', ""Rosie O'Donnell"", 'Kyle MacLachlan', 'Halle Berry', 'Elizabeth Taylor', 'Dann Florek', 'Richard Moll', 'Irwin Keyes', 'Jonathan Winters', 'Harvey Korman', 'Elaine Silver', 'Melanie Silver', 'Hlynur Sigursson']","$45,000,000 ","$130,512,915 ",6.10 ,5.40 
tt0093744,The New Adventures of Pippi Longstocking,5.4,['Ken Annakin'],"['Astrid Lindgren', 'Ken Annakin']","['Tami Erin', 'David Seaman', 'Cory Crow', 'Eileen Brennan', 'Dennis Dugan', 'Dianne Hull', 'George DiCenzo', 'J.D. Dickinson', 'Chub Bailly', 'Dick Van Patten', 'John Schuck', 'Branscombe Richmond', 'Evan Adam', 'Fay Masterson', 'Romy Mehlman']","$5,000,000 ","$3,569,939 ",5.40 ,5.40 
tt0397065,House of Wax,5.2,['Jaume Collet-Serra'],"['Charles Belden', 'Chad Hayes', 'and 1 more credit']","['Elisha Cuthbert', 'Chad Michael Murray', 'Brian Van Holt', 'Paris Hilton', 'Jared Padalecki', 'Jon Abrahams', ""Robert Ri'chard"", 'Dragicia Debert', 'Thomas Adamson', 'Murray Smith', 'Sam Harkess', 'Damon Herriman', 'Andy Anderson']","$30,000,000 ","$32,048,809 ",5.60 ,5.40 
tt0080855,Heaven's Gate,6.5,['Michael Cimino'],['Michael Cimino'],"['Kris Kristofferson', 'Christopher Walken', 'John Hurt', 'Sam Waterston', 'Brad Dourif', 'Isabelle Huppert', 'Joseph Cotten', 'Jeff Bridges', 'Ronnie Hawkins', 'Paul Koslo', 'Geoffrey Lewis', 'Richard Masur', 'Rosie Vela', 'Mary Catherine Wright', 'Nicholas Woodeson']","$44,000,000 ","$3,484,331 ",4.30 ,5.40 
tt0829193,Honeydripper,6.7,['John Sayles'],['John Sayles'],"['Danny Glover', 'LisaGay Hamilton', 'Yaya Alafia', 'Charles S. Dutton', 'Vondie Curtis-Hall', 'Gary Clark Jr.', 'Mable John', 'Stacy Keach', 'Nagee Clay', 'Absalom Adams', 'Arthur Lee Williams', 'Ruben Santiago-Hudson', 'Davenia McFadden', 'Daryl Edwards', 'Sean Patrick Thomas']","$5,000,000 ","$267,880 ",4.10 ,5.40 
tt0119506,Lawn Dogs,7.4,['John Duigan'],['Naomi Wallace'],"['Mischa Barton', 'Sam Rockwell', 'Christopher McDonald', 'Kathleen Quinlan', 'Miles Meehan', 'Bruce McGill', 'David Barry Gray', 'Eric Mabius', 'Angie Harmon', 'Jos Orlando Araque', 'Beth Grant', 'Tom Aldredge', 'Odin the Dog', 'Tafeki the Dog']","$8,000,000 ","$106,292 ",3.41 ,5.40 
tt0077766,Jaws 2,5.6,['Jeannot Szwarc'],"['Peter Benchley', 'Carl Gottlieb', 'and 1 more credit']","['Roy Scheider', 'Lorraine Gary', 'Murray Hamilton', 'Joseph Mascolo', 'Jeffrey Kramer', 'Collin Wilcox Paxton', 'Ann Dusenberry', 'Mark Gruner', 'Barry Coe', 'Susan French', 'Gary Springer', 'Donna Wilkes', 'Gary Dubin', 'John Dukakis', 'G. Thomas Dunlop']","$20,000,000 ","$9,866,023 ",5.21 ,5.41 
tt0181739,Osmosis Jones,6.1,"['Bobby Farrelly', 'Peter Farrelly']",['Marc Hyman'],"['Chris Rock', 'Laurence Fishburne', 'David Hyde Pierce', 'Brandy Norwood', 'William Shatner', 'Ron Howard', 'Kid Rock', 'Kenny Olson', 'Jason Krause', 'Joe C.', 'Stefanie Eulinberg', 'Jimmie Bones', 'Uncle Kracker', 'Jonathan Adams', 'Carlos Alazraqui']","$75,000,000 ","$13,596,911 ",4.71 ,5.41 
tt0949731,The Happening,5.1,['M. Night Shyamalan'],['M. Night Shyamalan'],"['Mark Wahlberg', 'Zooey Deschanel', 'John Leguizamo', 'Ashlyn Sanchez', 'Betty Buckley', 'Spencer Breslin', 'Robert Bailey Jr.', 'Frank Collison', 'Jeremy Strong', 'Alan Ruck', 'Victoria Clark', 'M. Night Shyamalan', 'Alison Folland', 'Kristen Connolly', 'Cornell Womack']","$48,000,000 ","$64,506,874 ",5.71 ,5.41 
tt0245120,The Forsaken,5.1,['J.S. Cardone'],['J.S. Cardone'],"['Kerr Smith', 'Brendan Fehr', 'Izabella Miko', 'Johnathon Schaech', 'Phina Oruche', 'Simon Rex', 'Carrie Snodgress', 'Alexis Thorpe', 'F.J. Flynn', 'Beth Ann Styne', 'Bert Emmett', 'A.J. Buckley', 'Julia Schultz', 'Tony Pierce', 'James Marsh']","$5,000,000 ","$6,755,271 ",5.72 ,5.41 
tt0120122,Shooting Fish,6.4,['Stefan Schwartz'],"['Stefan Schwartz', 'Richard Holmes']","['Rowena Cooper', 'Scott Charles', 'Antonia Corrigan', 'Myles Anderson', 'Jane Lapotaire', 'Harry Ditson', 'Jacob Macoby', 'Dan Futterman', 'Tom Chadbon', 'Kate Beckinsale', 'Stuart Townsend', 'Phyllis Logan', 'Vicki Bensted', 'Peter McNamara', 'Ralph Ineson']","$3,000,000 ","$302,204 ",4.42 ,5.41 
tt1634122,Johnny English Reborn,6.1,['Oliver Parker'],"['Hamish McColl', 'William Davies']","['Roger Barclay', 'Eric Carte', 'Rowan Atkinson', 'Togo Igawa', 'Eleanor Wyld', 'Mandi Sidhu', 'Margaret Clunie', 'Gillian Anderson', 'Rosamund Pike', 'Dominic West', 'Tim McInnerny', 'Mariella Frostrup', 'Daniel Kaluuya', 'Miles Jupp', 'Pik Sen Lim']","$45,000,000 ","$8,269,105 ",4.72 ,5.41 
tt1034032,Gamer,5.7,"['Mark Neveldine', 'Brian Taylor']","['Mark Neveldine', 'Brian Taylor']","['Gerard Butler', 'Amber Valletta', 'Michael C. Hall', 'Kyra Sedgwick', 'Logan Lerman', 'Alison Lohman', 'Terry Crews', 'Ramsey Moore', 'Ludacris', 'Aaron Yoo', 'Jonathan Chase', 'Dan Callahan', 'Brighid Fleming', 'Johnny Whitworth', 'Keith Jardine']","$50,000,000 ","$20,488,579 ",5.12 ,5.41 
tt0118966,Desperate Measures,5.9,['Barbet Schroeder'],['David Klass'],"['Michael Keaton', 'Andy Garcia', 'Brian Cox', 'Marcia Gay Harden', 'Erik King', 'Efrain Figueroa', 'Joseph Cross', 'Janel Moloney', 'Richard Riehle', 'Tracey Walter', 'Peter Weireter', 'Keith Diamond', 'Steve Park', 'Steven Schub', 'Neal Matarazzo']","$50,000,000 ","$13,806,137 ",4.92 ,5.41 
tt0999913,Straw Dogs,5.7,['Rod Lurie'],"['Rod Lurie', 'David Zelag Goodman']","['James Marsden', 'Kate Bosworth', 'Alexander Skarsgrd', 'James Woods', 'Dominic Purcell', 'Rhys Coiro', 'Billy Lush', 'Laz Alonso', 'Willa Holland', 'Walton Goggins', 'Anson Mount', 'Drew Powell', 'Kristen Shaw', 'Megan Adelle', 'Jessica Dockrey']","$25,000,000 ","$10,324,441 ",5.12 ,5.41 
tt0266452,Death to Smoochy,6.2,['Danny DeVito'],['Adam Resnick'],"['Robin Williams', 'Edward Norton', 'Catherine Keener', 'Danny DeVito', 'Jon Stewart', 'Pam Ferris', 'Danny Woodburn', 'Michael Rispoli', 'Harvey Fierstein', 'Vincent Schiavelli', 'Craig Eldridge', 'Judy White', 'Tim MacMenamin', 'Bruce McFee', 'Glen Cross']","$55,000,000 ","$8,355,815 ",4.62 ,5.41 
tt1235796,Ondine,6.8,['Neil Jordan'],['Neil Jordan'],"['Colin Farrell', 'Alicja Bachleda', 'Dervla Kirwan', 'Alison Barry', ""Marion O'Dwyer"", 'Tony Curran', ""Mary O'Shea"", 'Gemma Reeves', 'Stephen Rea', 'Norma Sheahan', 'Emil Hostina', 'Conor Power', 'Olwyn Hanley', 'Brendan McCormack', 'Mark Doherty']","$12,000,000 ","$548,934 ",4.02 ,5.41 
